src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,total_fwd_pkts,total_bwd_pkts,total_fwd_bytes,total_bwd_bytes,bytes_per_sec,packets_per_sec,packet_len_mean,packet_len_std,label
147.32.84.229,62.49.19.138,13363,30884,17,1313495919.338709,0.0008478164672851,1,1,42,42,99078.04724409449,2359.001124859393,42.0,0.0,0
147.32.84.229,202.86.26.26,13363,18984,17,1313495919.346098,609.6038479804993,2,2,84,84,0.2755888115807533,0.0065616383709703,42.0,0.0,0
128.130.173.30,147.32.84.229,1295,13363,17,1313495919.363222,0.0006310939788818,1,1,42,42,133102.2047601058,3169.100113335852,42.0,0.0,0
147.32.84.229,77.28.147.119,13363,20051,17,1313495919.373218,0.0005779266357421,1,1,42,42,145347.1683168317,3460.6468646864687,42.0,0.0,0
147.32.80.9,147.32.84.19,53,59851,17,1313495919.414431,0.0002470016479492,1,1,42,42,340078.7027027027,8097.111969111969,42.0,0.0,0
147.32.84.2,66.249.71.123,80,49924,6,1313495919.459548,6.896493911743164,521,331,28134,17874,6671.215923450439,123.54103561945256,54.0,0.0,0
147.32.84.229,212.91.105.52,13363,55153,17,1313495919.542479,0.0022079944610595,1,1,42,42,38043.573696145126,905.7993737177412,42.0,0.0,0
124.11.243.122,147.32.84.229,63136,13363,17,1313495919.644586,5.992164850234985,0,3,0,126,21.02745888158582,0.5006537828949005,42.0,0.0,0
147.32.84.229,65.33.213.64,13363,46042,17,1313495919.644657,0.1644351482391357,1,1,42,42,510.8396890781524,12.162849739956007,42.0,0.0,0
147.32.84.229,178.254.245.16,13363,28010,17,1313495919.644665,508.5943639278412,2,2,84,84,0.3303221819104461,0.0078648138550106,42.0,0.0,0
147.32.84.229,160.44.239.12,13363,48893,17,1313495919.657235,602.186380147934,2,2,84,84,0.2789833937438586,0.0066424617558061,42.0,0.0,0
147.32.84.229,151.52.8.199,13363,47004,17,1313495919.690496,601.9713640213013,2,2,84,84,0.2790830428838392,0.0066448343543771,42.0,0.0,0
1.72.1.203,147.32.84.229,7851,13363,17,1313495919.736803,0.0006039142608642,1,1,42,42,139092.592183182,3311.728385313857,42.0,0.0,0
147.32.84.229,195.66.125.6,13363,38974,17,1313495919.755397,607.4346330165863,2,2,84,84,0.2765729691204694,0.0065850706933445,42.0,0.0,0
147.32.80.9,147.32.86.20,53,55497,17,1313495919.780914,0.0002949237823486,1,1,42,42,284819.3500404204,6781.413096200485,42.0,0.0,0
147.32.86.20,188.138.84.239,2284,80,6,1313495919.781431,0.2063710689544677,15,23,810,1242,9943.254209012885,184.13433720394232,54.0,0.0,0
115.242.185.22,147.32.84.229,37379,13363,17,1313495919.810004,0.0006461143493652,1,1,42,42,130007.94686346863,3095.427306273062,42.0,0.0,0
147.32.86.58,69.169.135.27,48784,14947,17,1313495919.836997,0.1672089099884033,1,1,42,42,502.3655737354294,11.961085088938797,42.0,0.0,0
147.32.84.229,79.216.204.241,13363,30452,17,1313495919.845335,0.0008590221405029,1,1,42,42,97785.6053288926,2328.228698306966,42.0,0.0,0
147.32.84.19,41.140.184.102,22,13639,6,1313495919.891557,3.232403039932251,11,13,594,702,400.94010059684985,7.424816677719442,54.0,0.0,0
109.173.19.211,147.32.85.2,29729,31604,17,1313495919.944615,0.000533103942871,1,1,42,42,157567.771019678,3751.613595706619,42.0,0.0,0
147.32.84.36,90.177.140.212,80,55306,6,1313495920.009302,3.141458034515381,89,68,4806,3672,2698.746857940397,49.97679366556291,54.0,0.0,0
147.32.80.9,147.32.84.138,53,53105,17,1313495920.049883,0.0002171993255615,1,1,42,42,386741.5323819978,9208.1317233809,42.0,0.0,0
147.32.80.9,147.32.84.138,53,42475,17,1313495920.04989,0.0002908706665039,1,1,42,42,288788.1442622951,6875.908196721312,42.0,0.0,0
147.32.80.9,147.32.84.138,53,37401,17,1313495920.05698,0.0002031326293945,1,1,42,42,413522.9295774648,9845.784037558686,42.0,0.0,0
147.32.80.9,147.32.84.138,53,43208,17,1313495920.057034,0.0002429485321044,1,1,42,42,345752.2433758587,8232.196270853778,42.0,0.0,0
147.32.80.9,147.32.84.138,53,36092,17,1313495920.063619,0.0003130435943603,1,1,42,42,268333.2338156893,6388.886519421173,42.0,0.0,0
147.32.80.9,147.32.84.138,53,37489,17,1313495920.063626,285.805233001709,2,2,84,84,0.5878128900424837,0.0139955450010115,42.0,0.0,0
147.32.86.58,82.77.221.44,48784,36033,17,1313495920.066183,604.0573530197144,2,2,84,84,0.2781192864554321,0.0066218877727483,42.0,0.0,0
147.32.80.9,147.32.84.138,53,36321,17,1313495920.068091,0.0002720355987548,1,1,42,42,308783.1165644172,7351.978965819457,42.0,0.0,0
147.32.80.9,147.32.84.138,53,49139,17,1313495920.068105,0.0002710819244384,1,1,42,42,309869.4248021108,7377.8434476693055,42.0,0.0,0
147.32.84.229,95.42.238.143,13363,22898,17,1313495920.071643,0.0007147789001464,1,1,42,42,117518.85790527018,2798.0680453635755,42.0,0.0,0
147.32.80.9,147.32.84.138,53,51003,17,1313495920.072471,0.0001721382141113,1,1,42,42,487979.9667590028,11618.570637119114,42.0,0.0,0
147.32.80.9,147.32.84.138,53,60482,17,1313495920.072629,0.0001659393310546,1,1,42,42,506209.1034482759,12052.597701149423,42.0,0.0,0
147.32.80.9,147.32.84.138,53,59739,17,1313495920.07701,397.4622330665589,2,2,84,84,0.4226816689068086,0.0100638492596859,42.0,0.0,0
147.32.80.9,147.32.84.138,53,51159,17,1313495920.077146,256.6866409778595,2,2,84,84,0.6544945204783401,0.0155832028685319,42.0,0.0,0
147.32.80.9,147.32.84.138,53,48804,17,1313495920.081941,652.4349870681763,2,2,84,84,0.257496920505345,0.006130879059651,42.0,0.0,0
147.32.80.9,147.32.84.138,53,38964,17,1313495920.081956,117.7882640361786,2,2,84,84,1.426288105820109,0.0339592406147645,42.0,0.0,0
147.32.84.229,149.5.45.6,13363,43035,17,1313495920.092299,0.0006310939788818,1,1,42,42,133102.2047601058,3169.100113335852,42.0,0.0,0
118.68.184.251,147.32.84.229,12316,13363,17,1313495920.108153,0.0007679462432861,1,1,42,42,109382.65631791369,2604.348959950326,42.0,0.0,0
147.32.84.229,201.24.64.93,13363,11034,17,1313495920.185269,0.0007247924804687,1,1,42,42,115895.24210526315,2759.4105263157894,42.0,0.0,0
147.32.87.220,77.211.156.232,64719,54359,6,1313495920.233824,9.042185068130491,4,2,216,108,35.83204696196162,0.6635564252215116,54.0,0.0,0
147.32.84.229,69.205.1.46,13363,38715,17,1313495920.276444,0.0006909370422363,1,1,42,42,121574.02898550723,2894.6197377501726,42.0,0.0,0
147.32.85.26,77.220.0.40,443,58812,6,1313495920.28946,4.426419019699097,5,7,270,378,146.3937320701397,2.7109950383359203,54.0,0.0,0
147.32.84.229,89.29.88.158,13363,47537,17,1313495920.307749,605.3353800773621,2,2,84,84,0.27753210126018,0.0066079071728614,42.0,0.0,0
147.32.84.229,95.39.165.209,13363,10902,17,1313495920.324619,0.0005419254302978,1,1,42,42,155002.8754949406,3690.5446546414432,42.0,0.0,0
147.32.84.229,2.91.46.70,13363,26153,17,1313495920.368295,0.7911620140075684,2,2,84,84,212.3458874738049,5.055854463662023,42.0,0.0,0
147.32.84.229,93.136.175.250,13363,35712,17,1313495920.455631,615.4584438800812,2,2,84,84,0.2729672517625477,0.0064992202800606,42.0,0.0,0
147.32.84.229,83.99.187.33,13363,48012,17,1313495920.459771,618.5712151527405,2,2,84,84,0.2715936271921684,0.0064665149331468,42.0,0.0,0
147.32.84.229,92.247.252.82,13363,23498,17,1313495920.475422,0.0162010192871093,1,1,42,42,5184.858959265363,123.44902283965152,42.0,0.0,0
147.32.84.229,70.79.109.144,13363,9239,17,1313495920.566581,0.0005350112915039,1,1,42,42,157006.03208556148,3738.238859180035,42.0,0.0,0
147.32.80.9,147.32.85.89,53,35089,17,1313495920.573687,0.0002298355102539,1,1,42,42,365478.7717842324,8701.8755186722,42.0,0.0,0
124.11.215.217,147.32.84.59,63686,60276,17,1313495920.627455,0.3789219856262207,1,1,42,42,221.6815154211188,5.278131319550448,42.0,0.0,0
147.32.84.59,93.81.13.19,60276,57599,17,1313495920.638176,0.0708150863647461,1,1,42,42,1186.1879200053868,28.24256952393778,42.0,0.0,0
147.32.84.59,72.184.169.19,60276,33632,17,1313495920.642117,0.1728429794311523,1,1,42,42,485.9902338900568,11.571196045001352,42.0,0.0,0
147.32.84.59,94.231.148.140,60276,24336,17,1313495920.652768,5.695023059844971,2,0,84,0,14.749720785553174,0.3511838282274565,42.0,0.0,0
147.32.84.59,84.195.243.103,60276,28420,17,1313495920.657297,0.0410342216491699,1,1,42,42,2047.0718493986403,48.73980593806287,42.0,0.0,0
147.32.84.59,76.13.114.90,54248,80,6,1313495920.660979,0.3208858966827392,5,4,270,216,1514.5570591421458,28.04735294707677,54.0,0.0,0
118.169.216.222,147.32.84.59,19170,60276,17,1313495920.665253,0.3497641086578369,1,1,42,42,240.16186315496003,5.718139598927619,42.0,0.0,0
147.32.84.229,79.100.41.94,13363,17595,17,1313495920.667108,0.0007739067077636,1,1,42,42,108540.21441774492,2584.290819470117,42.0,0.0,0
139.91.70.72,147.32.84.229,46753,13363,17,1313495920.674558,0.0005800724029541,1,1,42,42,144809.50924784216,3447.8454582819563,42.0,0.0,0
147.32.84.229,193.107.170.94,13363,5890,17,1313495920.695996,600.8498070240021,2,2,84,84,0.2796039842836946,0.0066572377210403,42.0,0.0,0
147.32.84.229,180.12.24.37,13363,36208,17,1313495920.706188,0.0006270408630371,1,1,42,42,133962.56121673004,3189.5847908745245,42.0,0.0,0
124.144.8.22,147.32.86.165,21368,12114,17,1313495920.720015,0.2902829647064209,1,1,42,42,289.37281967253506,6.889829039822264,42.0,0.0,0
147.32.86.165,220.211.3.218,12114,1413,17,1313495920.720152,0.3076632022857666,1,1,42,42,273.02582621492166,6.500614909879087,42.0,0.0,0
147.32.84.59,82.246.198.14,60276,23858,17,1313495920.743107,0.0615758895874023,1,1,42,42,1364.1703037155205,32.48024532656001,42.0,0.0,0
114.47.70.122,147.32.84.59,37131,60276,17,1313495920.748157,0.3244650363922119,1,1,42,42,258.887678419875,6.163992343330357,42.0,0.0,0
147.32.84.229,89.102.218.4,13363,39059,17,1313495920.803013,0.1999859809875488,1,1,42,42,420.0294419898856,10.00070099975918,42.0,0.0,0
121.54.58.149,147.32.84.229,6038,13363,17,1313495920.861928,1.917207956314087,2,2,84,84,87.6274268770442,2.0863673065962907,42.0,0.0,0
147.32.84.111,212.77.157.148,48922,31988,17,1313495920.889553,0.1293258666992187,1,1,42,42,649.5220340982833,15.46481033567341,42.0,0.0,0
147.32.84.229,62.168.2.180,13363,11410,17,1313495920.901287,649.1203780174255,2,2,84,84,0.2588117792775411,0.0061621852208938,42.0,0.0,0
147.32.84.229,84.31.47.207,13363,19036,17,1313495921.029381,622.631087064743,2,2,84,84,0.2698226983686262,0.0064243499611577,42.0,0.0,0
147.32.84.229,221.186.121.233,13363,60960,17,1313495921.05807,0.0006270408630371,1,1,42,42,133962.56121673004,3189.5847908745245,42.0,0.0,0
147.32.84.229,80.169.15.196,13363,42561,17,1313495921.067027,0.0006258487701416,1,1,42,42,134217.728,3195.6601904761906,42.0,0.0,0
147.32.84.229,190.213.243.224,13363,26990,17,1313495921.092587,408.8401439189911,4,2,168,84,0.6163778282250387,0.0146756625767866,42.0,0.0,0
147.32.85.120,220.114.252.68,30247,10081,17,1313495921.09586,1e-06,0,1,0,42,42000000.0,1000000.0,42.0,0.0,0
147.32.84.229,83.222.185.206,13363,14313,17,1313495921.102113,452.3276920318604,2,2,84,84,0.371412148668905,0.0088431463968786,42.0,0.0,0
147.32.84.229,69.81.29.124,13363,54238,17,1313495921.126103,627.9549391269684,7,7,294,294,0.9363729200338532,0.0222945933341393,42.0,0.0,0
147.32.84.229,95.34.45.127,13363,57808,17,1313495921.13449,813.9868068695068,2,2,84,84,0.2063915515364522,0.0049140845603917,42.0,0.0,0
147.32.84.229,87.234.25.141,13363,60196,17,1313495921.137865,608.5423789024353,2,2,84,84,0.2760695159850726,0.0065730837139303,42.0,0.0,0
147.32.84.229,94.14.198.167,13363,64529,17,1313495921.173259,0.0006539821624755,1,1,42,42,128443.87021509296,3058.187386073642,42.0,0.0,0
147.32.84.229,200.2.124.233,13363,27674,17,1313495921.18674,0.2828211784362793,2,2,84,84,594.0149211203823,14.143212407628148,42.0,0.0,0
147.32.85.120,27.41.8.43,30247,47254,17,1313495921.248548,0.8979489803314209,0,2,0,84,93.54651749701496,2.227298035643213,42.0,0.0,0
147.32.84.229,77.21.160.31,13363,29574,17,1313495921.319974,0.0005710124969482,1,1,42,42,147107.11315240082,3502.550313152401,42.0,0.0,0
147.32.80.9,147.32.84.138,53,37501,17,1313495921.353991,0.0002748966217041,1,1,42,42,305569.41543798783,7275.462272333044,42.0,0.0,0
147.32.80.9,147.32.84.138,53,48621,17,1313495921.361535,9.894371032714844e-05,1,1,42,42,848967.556626506,20213.51325301205,42.0,0.0,0
147.32.80.9,147.32.84.138,53,45457,17,1313495921.361548,0.0002551078796386,1,1,42,42,329272.46355140186,7839.820560747664,42.0,0.0,0
147.32.80.9,147.32.84.138,53,46605,17,1313495921.37023,0.0002529621124267,1,1,42,42,332065.5381715363,7906.32233741753,42.0,0.0,0
147.32.80.9,147.32.84.138,53,44876,17,1313495921.370384,0.0002229213714599,1,1,42,42,376814.4770053476,8971.773262032086,42.0,0.0,0
147.32.80.9,147.32.84.138,53,34770,17,1313495921.377811,0.0002930164337158,1,1,42,42,286673.3409275834,6825.555736371033,42.0,0.0,0
147.32.80.9,147.32.84.138,53,36260,17,1313495921.384235,725.0745360851288,2,2,84,84,0.231700317193701,0.0055166742188976,42.0,0.0,0
147.32.80.9,147.32.84.138,53,49417,17,1313495921.388841,0.0003070831298828,1,1,42,42,273541.5652173913,6512.894409937888,42.0,0.0,0
147.32.80.9,147.32.84.138,53,50542,17,1313495921.388852,0.0003931522369384,1,1,42,42,213657.69314736204,5087.087932080049,42.0,0.0,0
147.32.84.229,95.119.80.173,13363,4900,17,1313495921.389249,0.0005979537963867,1,1,42,42,140479.08133971292,3344.7400318979267,42.0,0.0,0
147.32.80.9,147.32.86.20,53,63159,17,1313495921.407799,0.3062059879302978,1,1,42,42,274.32513834158283,6.531550912894829,42.0,0.0,0
147.32.84.229,92.75.200.219,13363,65117,17,1313495921.459289,521.5929629802704,3,3,126,126,0.4831353524405813,0.0115032226771566,42.0,0.0,0
147.32.84.229,85.211.141.86,13363,15989,17,1313495921.460324,0.1431729793548584,1,3,42,126,1173.4057694197109,27.93823260523121,42.0,0.0,0
147.32.84.229,79.136.120.145,13363,51139,17,1313495921.468218,623.1557929515839,2,2,84,84,0.2695955038855793,0.0064189405687042,42.0,0.0,0
147.32.84.94,88.198.10.130,7103,50012,17,1313495921.539912,814.7138440608978,87,301,3654,12642,20.00211499877485,0.4762408333041631,42.0,0.0,0
147.32.84.59,81.183.92.180,60276,61300,17,1313495921.640424,0.0300419330596923,1,1,42,42,2796.091710646403,66.57361215824768,42.0,0.0,0
147.32.84.229,76.235.206.206,13363,34445,17,1313495921.640502,122.1312141418457,4,4,168,168,2.7511394393390924,0.0655033199842641,42.0,0.0,0
147.32.80.9,147.32.86.168,53,40265,17,1313495921.642599,0.0002748966217041,1,1,42,42,305569.41543798783,7275.462272333044,42.0,0.0,0
147.32.80.9,147.32.86.168,53,44534,17,1313495921.643091,0.0002510547637939,1,1,42,42,334588.3532763533,7966.389363722697,42.0,0.0,0
147.32.80.9,147.32.86.168,53,38130,17,1313495921.64351,0.0003919601440429,1,1,42,42,214307.50364963504,5102.559610705596,42.0,0.0,0
147.32.86.168,193.23.48.134,36976,80,6,1313495921.644142,2.2047011852264404,7,5,378,270,293.91738179405263,5.442914477667641,54.0,0.0,0
147.32.84.152,83.167.228.113,52910,123,17,1313495921.654549,1e-06,1,0,42,0,42000000.0,1000000.0,42.0,0.0,0
147.32.84.229,188.24.29.165,13363,10321,17,1313495921.670516,610.1503779888153,4,4,168,168,0.5506839168198618,0.0131115218290443,42.0,0.0,0
147.32.84.229,217.17.207.26,13363,39515,17,1313495921.695324,0.0005929470062255,1,1,42,42,141665.2738238842,3372.982710092481,42.0,0.0,0
147.32.80.9,147.32.86.20,53,63160,17,1313495921.71999,0.0004279613494873,1,1,42,42,196279.40724233983,4673.319220055711,42.0,0.0,0
147.32.86.20,87.98.230.229,2285,80,6,1313495921.720685,0.1691489219665527,24,42,1296,2268,21070.19044853706,390.1887120099456,54.0,0.0,0
147.32.84.229,80.139.235.224,13363,38298,17,1313495921.722429,0.0006959438323974,1,1,42,42,120699.39568345324,2873.7951353203152,42.0,0.0,0
147.32.84.229,71.37.220.240,13363,47139,17,1313495921.737547,0.0006091594696044,1,1,42,42,137894.92602739725,3283.21252446184,42.0,0.0,0
109.53.89.128,147.32.84.229,19427,13363,17,1313495921.772782,1.062572002410889,2,2,84,84,158.1069326302799,3.7644507769114255,42.0,0.0,0
147.32.84.229,88.134.78.75,13363,19536,17,1313495921.806505,617.6021089553833,6,0,252,0,0.4080296947596805,0.0097149927323733,42.0,0.0,0
114.165.142.159,147.32.84.59,46796,60276,17,1313495921.812911,0.3087730407714844,1,1,42,42,272.0444757421889,6.47724942243307,42.0,0.0,0
147.32.84.229,217.128.199.60,80,49841,6,1313495921.817329,837.1189301013947,170,203,9180,10962,24.06109726554665,0.4455758752879008,54.0,0.0,0
103.1.164.199,147.32.84.229,48038,13363,17,1313495921.838042,0.6006689071655273,2,2,84,84,279.6881909416096,6.659242641466896,42.0,0.0,0
147.32.87.220,77.211.156.232,64719,54373,6,1313495921.843306,9.003705978393555,4,2,216,108,35.98518218803589,0.6663922627414054,54.0,0.0,0
147.32.80.9,147.32.84.188,53,41043,17,1313495921.906322,0.0002059936523437,1,1,42,42,407779.5555555556,9709.037037037036,42.0,0.0,0
147.32.80.9,147.32.84.188,53,54861,17,1313495921.906832,0.0002450942993164,1,1,42,42,342725.22957198444,8160.124513618677,42.0,0.0,0
147.32.80.9,147.32.84.188,53,43642,17,1313495921.907284,0.0003938674926757,1,1,42,42,213269.69491525425,5077.849878934625,42.0,0.0,0
147.32.84.59,76.13.114.90,51841,80,6,1313495921.958893,0.2142879962921142,5,3,270,162,2015.978531112419,37.33293576134109,54.0,0.0,0
147.32.80.9,147.32.86.165,53,54078,17,1313495921.962528,0.0005950927734375,1,1,42,42,141154.46153846153,3360.8205128205127,42.0,0.0,0
147.32.80.9,147.32.86.165,53,60663,17,1313495921.964228,0.0003190040588378,1,1,42,42,263319.533632287,6269.512705530643,42.0,0.0,0
147.32.86.165,80.239.149.10,50070,80,6,1313495921.969191,250.9362828731537,17,29,918,1566,9.89892721594048,0.1833134669618607,54.0,0.0,0
147.32.84.229,178.46.40.54,13363,4328,17,1313495921.976335,0.0007548332214355,1,1,42,42,111282.8603916614,2649.591914087176,42.0,0.0,0
147.32.80.9,147.32.86.165,53,58221,17,1313495921.997895,0.0030610561370849,1,1,42,42,27441.5091518031,653.3692655191214,42.0,0.0,0
147.32.80.9,147.32.86.165,53,58894,17,1313495921.998309,0.0036890506744384,1,1,42,42,22770.085697666906,542.1448975634977,42.0,0.0,0
147.32.80.9,147.32.86.165,53,51822,17,1313495921.99863,0.0036818981170654,1,1,42,42,22814.31949750696,543.1980832739753,42.0,0.0,0
147.32.80.9,147.32.86.165,53,53633,17,1313495921.998636,0.004504919052124,1,1,42,42,18646.283990473672,443.9591426303255,42.0,0.0,0
147.32.80.9,147.32.86.165,53,54289,17,1313495921.998685,0.0047211647033691,1,1,42,42,17792.219775780224,423.6242803757197,42.0,0.0,0
147.32.80.9,147.32.86.165,53,64415,17,1313495921.999179,0.0050601959228515,1,1,42,42,16600.147757255938,395.2416132679985,42.0,0.0,0
147.32.80.9,147.32.86.165,53,52794,17,1313495922.001779,0.0009489059448242,1,1,42,42,88522.99899497487,2107.6904522613067,42.0,0.0,0
147.32.80.9,147.32.86.165,53,50075,17,1313495922.003155,0.0006959438323974,1,1,42,42,120699.39568345324,2873.7951353203152,42.0,0.0,0
147.32.80.9,147.32.86.165,53,52977,17,1313495922.003471,0.000392198562622,1,1,42,42,214177.22553191488,5099.457750759879,42.0,0.0,0
147.32.80.9,147.32.86.165,53,60019,17,1313495922.00393,0.0004279613494873,1,1,42,42,196279.40724233983,4673.319220055711,42.0,0.0,0
147.32.80.9,147.32.86.165,53,50369,17,1313495922.004654,0.0003399848937988,1,1,42,42,247069.80084151472,5882.614305750351,42.0,0.0,0
147.32.80.9,147.32.86.165,53,56153,17,1313495922.005593,0.0002999305725097,1,1,42,42,280064.81399046106,6668.20985691574,42.0,0.0,0
147.32.86.165,92.123.64.187,50077,80,6,1313495922.010882,308.33971405029297,11,19,594,1026,5.253945327768461,0.097295283847564,54.0,0.0,0
147.32.86.165,92.123.64.130,50078,80,6,1313495922.011262,308.34652495384216,11,21,594,1134,5.604084561221089,0.1037793437263164,54.0,0.0,0
147.32.86.165,92.123.64.130,50079,80,6,1313495922.011834,308.3388931751251,12,20,648,1080,5.6042232694224525,0.103781912396712,54.0,0.0,0
147.32.86.165,92.123.64.130,50080,80,6,1313495922.012278,308.34632396698,11,19,594,1026,5.253832700705333,0.0972931981612098,54.0,0.0,0
147.32.86.165,195.113.232.74,50081,80,6,1313495922.012849,308.32123589515686,6,6,324,324,2.101704081843877,0.0389204459600717,54.0,0.0,0
147.32.86.165,92.123.64.145,50083,80,6,1313495922.014937,308.34586215019226,13,22,702,1188,6.12948066440859,0.1135089011927516,54.0,0.0,0
147.32.86.165,195.113.232.80,50084,80,6,1313495922.015685,308.3220398426056,9,12,486,648,3.677972552915427,0.0681106028317671,54.0,0.0,0
147.32.80.9,147.32.86.165,53,65458,17,1313495922.051886,0.0173828601837158,1,1,42,42,4832.346294696128,115.05586415943162,42.0,0.0,0
147.32.84.229,91.103.75.155,13363,18453,17,1313495922.054457,0.0007121562957763,1,1,42,42,117951.63575493806,2808.372279879478,42.0,0.0,0
147.32.86.165,80.239.149.10,50086,80,6,1313495922.064721,308.28111386299133,16,20,864,1080,6.305932840452781,0.1167765340824589,54.0,0.0,0
